subject,version,browser_event,trial,time,timepoint,stamp,id
616d9ef881036dfbfd63d2f4,v5_pilot1,focus,201,2896635,,2024-11-13 18:20:06,26367
616d9ef881036dfbfd63d2f4,v5_pilot1,blur,202,2902494,,2024-11-13 18:20:12,26368
60dc4e2299f89a7ca94b2c91,v5_pilot1,focus,113,10196894,,2024-11-13 18:20:19,26369
66ba4608bc582e7db54007e5,v5_pilot1,focus,207,2439194,,2024-11-13 18:20:21,26370
66ba4608bc582e7db54007e5,v5_pilot1,blur,208,2445653,,2024-11-13 18:20:27,26371
616d9ef881036dfbfd63d2f4,v5_pilot1,focus,202,2919216,,2024-11-13 18:20:28,26372
60dc4e2299f89a7ca94b2c91,v5_pilot1,blur,114,10210272,,2024-11-13 18:20:33,26373
616d9ef881036dfbfd63d2f4,v5_pilot1,blur,203,2925047,,2024-11-13 18:20:34,26374
66ba4608bc582e7db54007e5,v5_pilot1,focus,208,2453491,,2024-11-13 18:20:35,26375
66ba4608bc582e7db54007e5,v5_pilot1,blur,211,2475557,,2024-11-13 18:20:57,26376
616d9ef881036dfbfd63d2f4,v5_pilot1,focus,203,2953816,,2024-11-13 18:21:03,26377
616d9ef881036dfbfd63d2f4,v5_pilot1,blur,204,2960702,,2024-11-13 18:21:09,26378
66ba4608bc582e7db54007e5,v5_pilot1,focus,211,2491265,,2024-11-13 18:21:13,26379
616d9ef881036dfbfd63d2f4,v5_pilot1,focus,204,2978132,,2024-11-13 18:21:27,26380
616d9ef881036dfbfd63d2f4,v5_pilot1,blur,205,2985118,,2024-11-13 18:21:34,26381
616d9ef881036dfbfd63d2f4,v5_pilot1,focus,205,3002312,,2024-11-13 18:21:52,26382
616d9ef881036dfbfd63d2f4,v5_pilot1,blur,207,3011940,,2024-11-13 18:22:01,26383
60dc4e2299f89a7ca94b2c91,v5_pilot1,focus,114,10297700,,2024-11-13 18:22:02,26384
60dc4e2299f89a7ca94b2c91,v5_pilot1,blur,115,10313174,,2024-11-13 18:22:16,26385
616d9ef881036dfbfd63d2f4,v5_pilot1,focus,207,3041392,,2024-11-13 18:22:31,26386
66ba4608bc582e7db54007e5,v5_pilot1,blur,211,2574506,,2024-11-13 18:22:36,26387
60dc4e2299f89a7ca94b2c91,v5_pilot1,focus,115,10334688,,2024-11-13 18:22:37,26388
60dc4e2299f89a7ca94b2c91,v5_pilot1,blur,116,10348286,,2024-11-13 18:22:51,26389
66ba4608bc582e7db54007e5,v5_pilot1,focus,211,2590509,,2024-11-13 18:22:52,26390
616d9ef881036dfbfd63d2f4,v5_pilot1,blur,211,3063379,,2024-11-13 18:22:52,26391
60dc4e2299f89a7ca94b2c91,v5_pilot1,focus,116,10369275,,2024-11-13 18:23:12,26392
616d9ef881036dfbfd63d2f4,v5_pilot1,focus,211,3083158,,2024-11-13 18:23:13,26393
66ba4608bc582e7db54007e5,v5_pilot1,blur,214,2621846,,2024-11-13 18:23:23,26394
66ba4608bc582e7db54007e5,v5_pilot1,focus,214,2623119,,2024-11-13 18:23:25,26395
60dc4e2299f89a7ca94b2c91,v5_pilot1,blur,117,10402854,,2024-11-13 18:23:45,26396
616d9ef881036dfbfd63d2f4,v5_pilot1,blur,214,3127622,,2024-11-13 18:23:57,26397
60dc4e2299f89a7ca94b2c91,v5_pilot1,focus,117,10435717,,2024-11-13 18:24:18,26398
