"subject","version","browser_event","trial","time","timepoint","stamp","id"
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","focus",5,184130,NA,"2024-12-19 19:20:16",27597
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","blur",9,188939,NA,"2024-12-19 19:20:20",27598
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","focus",11,191862,NA,"2024-12-19 19:20:23",27599
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","blur",13,194133,NA,"2024-12-19 19:20:26",27600
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","focus",23,211704,NA,"2024-12-19 19:20:43",27602
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","blur",25,214471,NA,"2024-12-19 19:20:46",27603
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","focus",41,242131,NA,"2024-12-19 19:21:14",27605
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","blur",42,243446,NA,"2024-12-19 19:21:15",27606
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","focus",42,245985,NA,"2024-12-19 19:21:17",27607
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","blur",43,247703,NA,"2024-12-19 19:21:19",27609
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","focus",119,367378,NA,"2024-12-19 19:23:19",27619
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","blur",123,402357,NA,"2024-12-19 19:23:54",27626
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","focus",123,405551,NA,"2024-12-19 19:23:57",27627
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","blur",124,424040,NA,"2024-12-19 19:24:15",27629
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","focus",124,426457,NA,"2024-12-19 19:24:18",27630
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","blur",132,533035,NA,"2024-12-19 19:26:04",27639
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","focus",132,534413,NA,"2024-12-19 19:26:06",27641
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","blur",133,535777,NA,"2024-12-19 19:26:07",27643
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","focus",133,539381,NA,"2024-12-19 19:26:11",27644
